time_h,glucose_gL,biomass_gL,ethanol_gL,tyrosol_gL,mu_1h,qS_mmol_gDCW_h
69.5,55.0761498667538,0.400363740144998,10.8787417349293,3.13352418532713,0.0436818781837755,13.1386768936968
69.75,54.8392334750335,0.404735900176552,10.990193007392,3.17113196251598,0.0436818781837755,13.1381662475793
70,54.5997391535896,0.40915580624858,11.1028564730691,3.20914937715122,0.0436818781837755,13.1376455817705
70.25,54.357639036515,0.413623979770264,11.2167452180969,3.24758087000991,0.0436818781837755,13.1371146302547
70.5,54.1129049636923,0.418140947844817,11.3318724661401,3.2864309292059,0.0436818781837755,13.1365731176525
70.75,53.8655084779979,0.422707243331668,11.448251579671,3.32570409065862,0.0436818781837755,13.1360207588053
71,53.6154208224955,0.427323404909322,11.5658960612503,3.36540493856463,0.0436818781837755,13.1354572583364
71.25,53.3626129376207,0.431989977138903,11.6848195548111,3.40553810587179,0.0436818781837755,13.1348823101899
71.5,53.1070554583573,0.436707510528401,11.8050358469442,3.44610827475599,0.0436818781837755,13.1342955971426
71.75,52.8487187114067,0.441476561597612,11.9265588681848,3.48712017710031,0.0436818781837755,13.1336967902906
72,52.5875727123521,0.446297692943786,12.0494026942996,3.52857859497644,0.0436818781837755,13.1330855485057
72.25,52.3235871628177,0.451171473308004,12.173581547573,3.57048836112823,0.0436818781837755,13.1324615178625
72.5,52.0567314476264,0.456098477642263,12.2991097980919,3.61285435945717,0.0436818781837755,13.1318243310321
72.75,51.7869746319558,0.461079287177307,12.4260019650293,3.65568152550971,0.0436818781837755,13.1311736066418
73,51.5142854584955,0.466114489491192,12.5542727179227,3.69897484696611,0.0436818781837755,13.1305089485969
73.25,51.2386323446069,0.471204678578603,12.6839368779499,3.74273936413072,0.0436818781837755,13.1298299453633
73.5,50.9599833794884,0.476350454920927,12.8150094191981,3.78698017042336,0.0436818781837755,13.129136169208
73.75,50.6783063213474,0.481552425557088,12.9475054699262,3.83170241287158,0.0436818781837755,13.1284271753936
74,50.3935685945827,0.48681120415516,13.0814403138192,3.87691129260359,0.0436818781837755,13.1277025013252
74.25,50.1057372869781,0.49212741108476,13.2168293912327,3.92261206534149,0.0436818781837755,13.1269616656448
74.5,49.8147791469128,0.497501673490236,13.3536883004254,3.9688100418945,0.0436818781837755,13.1262041672699
74.75,49.5206605805892,0.502934625364642,13.4920327987796,4.01551058865088,0.0436818781837755,13.1254294843733
75,49.2233476492824,0.508426907624537,13.6318788040053,4.0627191280738,0.0436818781837755,13.1246370732981
75.25,48.9228060666162,0.513979168185589,13.7732423953282,4.11044113918678,0.0436818781837755,13.1238263674043
75.5,48.6190011958673,0.51959206203901,13.9161398146581,4.1586821580668,0.0436818781837755,13.1229967758413
75.75,48.311898047304,0.525266251328821,14.060587467735,4.2074477783307,0.0436818781837755,13.1221476822414
76,48.0014612755629,0.531002405429969,14.206601925252,4.25674365161986,0.0436818781837755,13.1212784433275
76.25,47.6876551770691,0.53680120102729,14.3541999239503,4.30657548808176,0.0436818781837755,13.1203883874284
76.5,47.3704436875054,0.542663322195335,14.5033983676839,4.35694905684764,0.0436818781837755,13.1194768128957
76.75,47.0497903793356,0.54858946047907,14.6542143284513,4.40787018650571,0.0436818781837755,13.1185429864125
77,46.7256584593898,0.554580314975457,14.8066650473903,4.45934476556914,0.0436818781837755,13.1175861411874
77.25,46.3980107665173,0.560636592415927,14.9607679357308,4.51137874293788,0.0436818781837755,13.1166054750231
77.5,46.0668097693152,0.566759007249747,15.1165405757038,4.56397812835374,0.0436818781837755,13.1156001482498
77.75,45.7320175639412,0.572948281728307,15.2740007213997,4.61714899284739,0.0436818781837755,13.1145692815123
78,45.3935958720185,0.579205145990322,15.4331662995722,4.67089746917654,0.0436818781837755,13.1135119533991
78.25,45.0515060386442,0.585530338147963,15.5940554103816,4.72522975225403,0.0436818781837755,13.1124271978984
78.5,44.7057090305102,0.591924604373934,15.7566863280728,4.78015209956456,0.0436818781837755,13.111314001669
78.75,44.3561654341487,0.598388698989494,15.9210775015801,4.8356708315688,0.0436818781837755,13.1101713011069
79,44.0028354543152,0.604923384553446,16.0872475550522,4.89179233209328,0.0436818781837755,13.1089979791924
79.25,43.6456789125221,0.611529431952091,16.2552152882908,4.94852304870454,0.0436818781837755,13.1077928620965
79.5,43.2846552457387,0.618207620490173,16.4249996770924,5.00586949306572,0.0436818781837755,13.1065547155259
79.75,42.9197235052726,0.624958737982806,16.5966198734861,5.06383824127361,0.0436818781837755,13.1052822407818
80,42.5508423558524,0.631783580848419,16.7700952058561,5.12243593417411,0.0436818781837755,13.1039740705078
80.25,42.1779700749291,0.638682954202701,16.9454451789384,5.18166927765364,0.0436818781837755,13.1026287640955
80.5,41.8010645522196,0.645657671953585,17.1226894736789,5.24154504290409,0.0436818781837755,13.1012448027177
80.75,41.4200832895143,0.652708556897259,17.3018479469411,5.30207006665833,0.0436818781837755,13.0998205839516
81,41.0349834007763,0.659836440815233,17.4829406310471,5.36325125139323,0.0436818781837755,13.0983544159535
81.25,40.6457216125594,0.66704216457246,17.665987733137,5.42509556549687,0.0436818781837755,13.0968445111398
81.5,40.2522542647764,0.674326578216534,17.787831004667,5.4876100433959,0.0436818781837755,13.0952889793246
81.75,39.8545373118531,0.681690541077968,17.9109922754832,5.55080178563921,0.0436818781837755,13.0936858202606
82,39.4525263243057,0.689134921871568,18.035485406487,5.61467795893305,0.0436818781837755,13.0920329155191
82.25,39.0461764907826,0.696660598798913,18.1613243818067,5.67924579612254,0.0436818781837755,13.0903280196421
82.5,38.6354426206194,0.704268459651955,18.2885233082866,5.74451259611411,0.0436818781837755,13.0885687504885
82.75,38.2202791469565,0.711959401917753,18.4170964148209,5.81048572373226,0.0436818781837755,13.0867525786875
83,37.8006401304779,0.719734332884345,18.5470580515153,5.87717260950403,0.0436818781837755,13.0848768161011
83.25,37.3764792638346,0.727594169747778,18.7565207758786,5.9445807493631,0.0436818781837755,13.0829386031869
83.5,36.9477498768223,0.735539839720315,18.9589426016493,6.01271770426516,0.0436818781837755,13.0809348951352
83.75,36.5144049423936,0.743572280139809,19.092479142837,6.08159109970465,0.0436818781837755,13.0788624466414
84,36.0763970835916,0.751692438580284,19.2274553991256,6.15120862512224,0.0436818781837755,13.0767177951532
84.25,35.633678581503,0.759901272963717,19.3638862258571,6.22157803318957,0.0436818781837755,13.0744972424123
84.5,35.186201384342,0.768199751673041,19.5017865888935,6.29270713896456,0.0436818781837755,13.0721968340852
84.75,34.7339171177865,0.776588853666388,19.6411715619239,6.36460381888823,0.0436818781837755,13.0698123372469
85,34.2767770967061,0.785069568592571,19.7820563233789,6.43727600961976,0.0436818781837755,13.067339215452
85.25,33.8147323384383,0.793642896907834,20.0099599542612,6.51073170668354,0.0436818781837755,13.0647726010835
85.5,33.3477335777878,0.80230984999387,20.1515141872293,6.58497896290758,0.0436818781837755,13.0621072646287
85.75,32.8757312839483,0.811071450277139,20.2931393494552,6.66002588662876,0.0436818781837755,13.0593375804764
86,32.3986756795719,0.819928731349475,20.5150544852383,6.73588063963657,0.0436818781837755,13.056457488767
86.25,31.9165167622408,0.828882738090022,20.7359197678837,6.81255143482349,0.0436818781837755,13.0534604527562
86.5,31.4292043286338,0.837934526788492,20.8818570306935,6.89004653350549,0.0436818781837755,13.0503394110638
86.75,30.9366880017168,0.847085165269781,20.8818570306935,6.96837424237094,0.0436818781837755,13.0601468709504
87,30.4384189923285,0.85633573301993,20.8818570306935,7.0475428953468,0.0436818781837755,13.0567474103861
87.25,29.9348397635095,0.865687321313478,21.125577127557,7.12756087751257,0.0436818781837755,13.04014542663
87.5,29.4264085192792,0.875141033342192,21.3762473928026,7.2084366236284,0.0436818781837755,13.0364449886284
87.75,28.912570821659,0.884697984345211,21.5301481231609,7.29017858200465,0.0436818781837755,13.0325752209053
88,28.3932759695366,0.894359301740611,21.7815532468034,7.37279522353691,0.0436818781837755,13.0285245145005
88.25,27.8684733404977,0.904126125258401,22.040914861392,7.45629503512292,0.0436818781837755,13.0242801783511
88.5,27.3381124536739,0.913999607074977,22.1997786771785,7.54068651217065,0.0436818781837755,13.0198283105495
88.75,26.8021430408722,0.923980911949044,22.3647934983363,7.62597815006306,0.0436818781837755,13.0151536508181
89,26.2605151272094,0.934071217359017,22.5835403537938,7.71217843442171,0.0436818781837755,13.0102394109333
89.25,25.7131791226814,0.944271713641929,22.7475052845545,7.79929582998303,0.0436818781837755,13.0050670791631
89.5,25.1600859263601,0.954583604133852,22.9132008626468,7.88733513691344,0.0436818781837755,12.9996161939626
89.75,24.6011870452159,0.965008105311853,23.0806419852813,7.97629799411675,0.0436818781837755,12.9938640811521
90,24.0364347299403,0.9755464469375,23.3614367101633,8.06619190041944,0.0436818781837755,12.9877855475297
90.25,23.4657821306051,0.986199872201935,23.6482754341983,8.15702419563984,0.0436818781837755,12.9813525222789
90.5,22.8891834755537,0.99696963787253,23.9334593617643,8.24880202939016,0.0436818781837755,12.9745336355174
90.75,22.3065942776183,1.00785701444115,24.2215895572617,8.34153232498861,0.0436818781837755,12.9672937207835
91,21.7179715726124,1.01886328627402,24.5176374083213,8.4352217375684,0.0436818781837755,12.9595932249954
91.25,21.1232741961268,1.02998975176325,24.81456915992,8.5298766052668,0.0436818781837755,12.9513875052291
91.5,20.5224631059996,1.04123772348002,25.091455106636,8.62550289211945,0.0436818781837755,12.942625986231
91.75,19.9155017595342,1.05260852832937,25.3874717162734,8.72210612095729,0.0436818781837755,12.9332511455008
92,19.3023565567014,1.06410350770679,25.6879188764761,8.81969129418382,0.0436818781837755,12.9231972834634
92.25,18.6829973633332,1.07572401765644,25.8755153214043,8.91826279976795,0.0436818781837755,12.9123890238931
92.5,18.0573981318956,1.08747142903109,26.1870876037425,9.01782429908176,0.0436818781837755,12.9007394732127
92.75,17.4255376420854,1.09934712765391,26.4911358862701,9.1183785922856,0.0436818781837755,12.8881479449357
93,16.7874003896149,1.11135251448188,26.6793554800947,9.21992745573317,0.0436818781837755,12.8744971250024
93.25,16.1429776596643,1.12348900577108,26.6793554800947,9.32247144422267,0.0436818781837755,12.8596495116222
93.5,15.4922688323484,1.13575803324381,26.8756423850007,9.42600964869018,0.0436818781837755,12.8434429043846
93.75,14.8352829822614,1.14816104425741,27.1886365829601,9.53053939688647,0.0436818781837755,12.8256846341417
94,14.172040854326,1.16069950197506,27.394768803868,9.63605588033993,0.0436818781837755,12.8061441057658
94.25,13.5025773261474,1.17337488553837,27.7218203644127,9.74255168494606,0.0436818781837755,12.7845430521123
94.5,12.82694450642,1.18618869024187,27.9129444592193,9.85001619401313,0.0436818781837755,12.7605426405139
94.75,12.1452156751082,1.1991424277094,28.2426037776551,9.95843482024412,0.0436818781837755,12.7337261863694
95,11.4574903526253,1.21223762607245,28.5850049849976,10.0677880048965,0.0436818781837755,12.7035756351531
95.25,10.7639009056063,1.22547583015042,28.7930616834995,10.1780498948963,0.0436818781837755,12.6694390450491
95.5,10.0646212781372,1.23885860163287,29.0036404164109,10.2891865664233,0.0436818781837755,12.6304848133912
95.75,9.35987871620794,1.25238751926373,29.2029286541689,10.4011535968942,0.0436818781837755,12.585635942277
96,8.64996979264156,1.26606417902757,29.3898675508038,10.5138926795156,0.0436818781837755,12.5334734992868
96.25,7.93528275091922,1.27989019433785,29.729708574981,10.6273267949315,0.0436818781837755,12.4720912040609
96.5,7.21632937196363,1.29386719622727,29.9341434603815,10.7413531447328,0.0436818781837755,12.3988700030563
96.75,6.49379161228227,1.30799683354017,30.1591486019971,10.8558324966592,0.0436818781837755,12.3101168841014
97,5.76859192439885,1.32228077312703,30.3668355677008,10.9705725525189,0.0436818781837755,12.200463650649
97.25,5.04200302641504,1.33672070004115,30.5742069397623,11.0853009041572,0.0436818781837755,12.0618204674244
97.5,4.31582638884179,1.35131831773739,30.9279273842483,11.1996188688804,0.0436818781837755,11.8814559048362
97.75,3.59269691405884,1.36607534827311,30.9334292013681,11.3129179244865,0.0436818781837755,11.6498953797926
98,2.8759176733249,1.38099353251139,31.2699760306115,11.424213272825,0.0436818781837755,11.2943468046452
98.25,2.17342547884714,1.39607463032633,31.4946001720286,11.5318082463952,0.0436818781837755,10.7783724766846
98.5,1.49570507307386,1.41132042081067,31.7349184951378,11.6309749226296,0.0436818781837755,9.93633263860935
98.75,0.86410745021892,1.42673270248571,31.7349184951378,11.710638263817,0.0436818781837755,8.40678996300113
99,0.323898777433153,1.4423132935134,31.8598224371301,11.7478361243168,0.0436818781837755,5.21730803535017
99.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
99.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
99.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
100,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
100.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
100.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
100.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
101,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
101.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
101.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
101.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
102,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
102.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
102.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
102.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
103,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
103.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
103.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
103.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
104,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
104.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
104.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
104.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
105,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
105.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
105.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
105.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
106,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
106.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
106.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
106.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
107,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
107.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
107.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
107.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
108,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
108.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
108.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
108.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
109,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
109.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
109.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
109.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
110,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
110.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
110.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
110.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
111,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
111.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
111.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
111.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
112,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
112.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
112.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
112.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
113,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
113.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
113.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
113.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
114,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
114.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
114.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
114.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
115,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
115.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
115.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
115.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
116,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
116.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
116.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
116.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
117,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
117.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
117.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
117.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
118,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
118.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
118.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
118.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
119,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
119.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
119.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
119.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
120,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
120.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
120.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
120.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
121,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
121.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
121.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
121.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
122,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
122.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
122.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
122.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
123,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
123.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
123.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
123.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
124,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
124.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
124.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
124.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
125,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
125.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
125.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
125.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
126,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
126.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
126.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
126.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
127,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
127.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
127.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
127.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
128,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
128.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
128.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
128.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
129,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
129.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
129.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
129.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
130,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
130.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
130.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
130.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
131,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
131.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
131.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
131.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
132,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
132.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
132.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
132.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
133,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
133.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
133.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
133.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
134,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
134.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
134.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
134.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
135,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
135.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
135.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
135.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
136,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
136.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
136.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
136.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
137,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
137.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
137.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
137.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
138,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
138.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
138.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
138.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
139,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
139.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
139.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
139.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
140,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
140.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
140.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
140.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
141,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
141.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
141.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
141.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
142,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
142.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
142.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
142.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
143,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
143.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
143.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
143.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
144,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
144.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
144.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
144.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
145,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
145.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
145.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
145.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
146,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
146.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
146.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
146.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
147,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
147.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
147.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
147.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
148,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
148.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
148.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
148.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
149,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
149.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
149.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
149.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
150,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
150.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
150.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
150.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
151,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
151.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
151.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
151.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
152,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
152.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
152.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
152.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
153,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
153.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
153.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
153.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
154,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
154.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
154.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
154.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
155,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
155.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
155.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
155.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
156,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
156.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
156.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
