time_h,glucose_gL,biomass_gL,ethanol_gL,tyrosol_gL,mu_1h,qS_mmol_gDCW_h
34,72.1505790621102,0.0856331853836682,2.64275525215909,0.349085080408555,0.0436818781837755,13.1667096097285
34.25,72.0997972615055,0.0865683399767727,2.65471775162001,0.355023764874241,0.0436818781837755,13.1666457863002
34.5,72.0484611486382,0.087513706897132,2.66731818628393,0.361027296894844,0.0436818781837755,13.1665811753856
34.75,71.9965646759796,0.0884693976681547,2.67954328521632,0.367096384503423,0.0436818781837755,13.1665157662019
35,71.9441017300995,0.0894355250311378,2.69275480579345,0.373231743461886,0.0436818781837755,13.166449547794
35.25,71.8910661309501,0.0904122029585659,2.70916293948043,0.379434097345315,0.0436818781837755,13.1663825090304
35.5,71.8374516311421,0.0913995466675566,2.72575018624792,0.3857041776272,0.0436818781837755,13.1663146386002
35.75,71.7832519152135,0.0923976726334527,2.74251850041744,0.392042723765615,0.0436818781837755,13.1662459250095
36,71.7284605988892,0.0934066986035624,2.7594698576119,0.39845048329032,0.0436818781837755,13.1661763565777
36.25,71.6730712283341,0.0944267436110498,2.77660625498724,0.40492821189082,0.0436818781837755,13.166105921434
36.5,71.6170772793973,0.0954579279889769,2.79392971146651,0.411476673505385,0.0436818781837755,13.1660346075133
36.75,71.5604721568484,0.0965003733844994,2.81144226797647,0.418096640411026,0.0436818781837755,13.1659624025527
37,71.5032491936056,0.0975542027732171,2.8291459876868,0.424788893314471,0.0436818781837755,13.1658892940876
37.25,71.4454016499553,0.0986195404736808,2.84704295625179,0.431554221444115,0.0436818781837755,13.165815269447
37.5,71.3869227127633,0.0996965121620586,2.86513528205477,0.43839342264298,0.0436818781837755,13.1657403157503
37.75,71.3278054946781,0.100785244886961,2.88342509645507,0.445307303462684,0.0436818781837755,13.1656644199021
38,71.2680430333246,0.10188586708443,2.90191455403769,0.452296679258436,0.0436818781837755,13.1655875685885
38.25,71.2076282904901,0.102998508593087,2.92060583286568,0.459362374285064,0.0436818781837755,13.1655097482726
38.5,71.146554151301,0.104123300669456,2.94889385360792,0.466505221794088,0.0436818781837755,13.1654309451896
38.75,71.0848134233904,0.10526037600344,2.97750299393317,0.473726064131849,0.0436818781837755,13.1653511453421
39,71.0223988360578,0.10640986873398,3.00641183148417,0.481025752838711,0.0436818781837755,13.1652703344958
39.25,70.9593030394186,0.107571914464877,3.027497361958,0.488405148749337,0.0436818781837755,13.1651884981741
39.5,70.8955186035451,0.10874665028079,3.04658075137032,0.49586512209406,0.0436818781837755,13.1651056216533
39.75,70.8310380175982,0.109934214763405,3.0658724340886,0.50340655260136,0.0436818781837755,13.1650216899572
40,70.7658536889493,0.111134748007786,3.085374682243,0.511030329601449,0.0436818781837755,13.1649366878519
40.25,70.699957942294,0.112348391638901,3.10508979271374,0.518737352130991,0.0436818781837755,13.1648505998407
40.5,70.6333430187545,0.113575288828329,3.12502008739982,0.526528529038955,0.0436818781837755,13.1647634101578
40.75,70.5660010749741,0.114815584311151,3.15599793949485,0.534404779093629,0.0436818781837755,13.1646751027633
41,70.4979241822008,0.11606942440302,3.17636566974396,0.542367031090788,0.0436818781837755,13.1645856613369
41.25,70.4291043253618,0.117336957017429,3.20969482907663,0.550416223963046,0.0436818781837755,13.164495069272
41.5,70.3595334021274,0.118618331683151,3.24300743325034,0.558553306890397,0.0436818781837755,13.1644033096694
41.75,70.2892032219658,0.119913699561888,3.26404937232452,0.566779239411953,0.0436818781837755,13.1643103653314
42,70.2181055051867,0.121223213466095,3.2853209678129,0.57509499153891,0.0436818781837755,13.1642162187547
42.25,70.1462318819755,0.122547027877013,3.30718936059895,0.583501543868727,0.0436818781837755,13.164120852124
42.5,70.0735738914172,0.12388529896289,3.32929730397433,0.591999887700558,0.0436818781837755,13.1640242473052
42.75,70.0001229805086,0.125238184597404,3.35164653531998,0.600591025151939,0.0436818781837755,13.1639263858383
43,69.925870503162,0.126605844378289,3.37423879168457,0.609275969276734,0.0436818781837755,13.16382724893
43.25,69.8508077191964,0.127988439646161,3.39669679116549,0.618055744184381,0.0436818781837755,13.1637268174468
43.5,69.7749257933188,0.12938613350355,3.41978579080263,0.626931385160415,0.0436818781837755,13.1636250719066
43.75,69.6982157940948,0.130799090834143,3.44288894936502,0.635903938788319,0.0436818781837755,13.1635219924716
44,69.6206686929076,0.132227478322234,3.46579941651634,0.644974463072683,0.0436818781837755,13.1634175589397
44.25,69.5422753629063,0.133671464472389,3.50481134147245,0.65414402756372,0.0436818781837755,13.1633117507366
44.5,69.4630265779428,0.135131219629322,3.52325439671718,0.663413713483119,0.0436818781837755,13.1632045469073
44.75,69.3829130114979,0.13660691599799,3.54189873061506,0.672784613851275,0.0436818781837755,13.163095926107
45,69.301925235595,0.138098727663911,3.57762205181581,0.6822578336159,0.0436818781837755,13.1629858665926
45.25,69.220053719703,0.139606830613698,3.60246110795499,0.691834489782029,0.0436818781837755,13.1628743462132
45.5,69.1372888296275,0.141131402755821,3.62757123457271,0.701515711543443,0.0436818781837755,13.1627613424007
45.75,69.0536208263899,0.142672623941592,3.6674152086673,0.711302640415517,0.0436818781837755,13.16264683216
46,68.9690398650946,0.144230675986386,3.70769391215806,0.721196430369506,0.0436818781837755,13.1625307920591
46.25,68.8835359937844,0.145805742691087,3.74841208306597,0.731198247968304,0.0436818781837755,13.1624131982187
46.5,68.7970991522837,0.147398009863768,3.78838647168848,0.74130927250366,0.0436818781837755,13.1622940263016
46.75,68.7097191710295,0.149007665341618,3.82879698487615,0.751530696134895,0.0436818781837755,13.1621732515019
47,68.6213857698897,0.150634899013094,3.86964747621293,0.761863724029124,0.0436818781837755,13.1620508485335
47.25,68.5320885569691,0.152279902840323,3.89636471678413,0.772309574502997,0.0436818781837755,13.1619267916189
47.5,68.4418170274028,0.15394287088175,3.92305146968235,0.782869479165979,0.0436818781837755,13.1618010544772
47.75,68.3505605621371,0.155623999315029,3.94964089058282,0.793544683065189,0.0436818781837755,13.1616736103118
48,68.2583084266968,0.157323486460167,3.97652044638837,0.804336444831802,0.0436818781837755,13.1615444317977
48.25,68.1650497699401,0.159041532802917,4.00369329972462,0.815246036829055,0.0436818781837755,13.1614134910689
48.5,68.0707736228002,0.160778341018431,4.03298032970717,0.826274745301839,0.0436818781837755,13.1612807597047
48.75,67.9754688970136,0.16253411599517,4.06258693594202,0.837423870527927,0.0436818781837755,13.1611462087162
49,67.879124383835,0.164309064859073,4.09251660210206,0.848694726970843,0.0436818781837755,13.1610098085318
49.25,67.7817287527388,0.166103396997989,4.12277284973938,0.860088643434378,0.0436818781837755,13.160871528983
49.5,67.6832705501067,0.167917324086383,4.1533592386942,0.871606963218789,0.0436818781837755,13.1607313392892
49.75,67.5837381979018,0.169751060110305,4.18427936750828,0.883251044278691,0.0436818781837755,13.1605892080422
50,67.4831199923286,0.171604821392631,4.23415691679392,0.895022259382659,0.0436818781837755,13.1604451031903
50.25,67.3814041024791,0.173478826618586,4.28493790850728,0.906921996274556,0.0436818781837755,13.1602989920215
50.5,67.2785785689644,0.175373296861541,4.33624651014919,0.918951657836614,0.0436818781837755,13.1601508411472
50.75,67.1746313025325,0.177288455609089,4.38791709021078,0.93111266225428,0.0436818781837755,13.1600006164841
51,67.0695500826713,0.179224528789415,4.44039360268122,0.943406443182845,0.0436818781837755,13.1598482832364
51.25,66.9633225561969,0.181181744797946,4.49350363015763,0.955834449915879,0.0436818781837755,13.1596938058773
51.5,66.8559362358278,0.183160334524293,4.54721671278232,0.968398147555489,0.0436818781837755,13.1595371481294
51.75,66.7473784987434,0.185160531379491,4.60141489427629,0.981099017184419,0.0436818781837755,13.1593782729454
52,66.637636585128,0.187182571323531,4.65628701794754,0.993938556040014,0.0436818781837755,13.1592171424872
52.25,66.5266975966999,0.189226692893201,4.71172000661193,1.00691827769006,0.0436818781837755,13.1590537181052
52.5,66.4145484952248,0.191293137230221,4.7459075846541,1.02003971221055,0.0436818781837755,13.1588879603162
52.75,66.3011761010138,0.193382148109692,4.78103413248347,1.03330440636531,0.0436818781837755,13.158719828781
53,66.1865670914062,0.195493971968853,4.81654389472253,1.04671392378765,0.0436818781837755,13.1585492822813
53.25,66.0707079992363,0.197628857936154,4.85244104646671,1.06026984516393,0.0436818781837755,13.1583762786954
53.5,65.9535852112848,0.199787057860646,4.90673303073691,1.0739737684191,0.0436818781837755,13.1582007749737
53.75,65.8351849667135,0.201968826341687,4.9616215984174,1.08782730890426,0.0436818781837755,13.1580227271131
54,65.7154933554849,0.204174420758981,5.01710872550232,1.10183209958628,0.0436818781837755,13.1578420901303
54.25,65.5944963167646,0.20640410130294,5.0533118156647,1.11598979123938,0.0436818781837755,13.1576588180347
54.5,65.4721796373082,0.208658131005377,5.11465043495351,1.13030205263887,0.0436818781837755,13.1574728637998
54.75,65.3485289498309,0.210936775770535,5.17239431672049,1.14477057075693,0.0436818781837755,13.1572841793342
55,65.223529731361,0.213240304406457,5.20941717189001,1.1593970509605,0.0436818781837755,13.1570927154515
55.25,65.0971673015766,0.215568988656695,5.24684385164758,1.17418321721132,0.0436818781837755,13.1568984218386
55.5,64.969426821125,0.217923103232371,5.28467875344829,1.18913081226814,0.0436818781837755,13.1567012470236
55.75,64.8402932899252,0.220302925844577,5.32292632242038,1.20424159789105,0.0436818781837755,13.1565011383424
56,64.7097515454537,0.222708737237145,5.36159105187516,1.21951735504807,0.0436818781837755,13.1562980419038
56.25,64.577786261012,0.225140821219759,5.40067748382208,1.23495988412395,0.0436818781837755,13.1560919025538
56.5,64.4443819439777,0.227599464701438,5.44019020948902,1.25057100513121,0.0436818781837755,13.1558826638382
56.75,64.3095229340371,0.230084957724383,5.501359820366,1.26635255792343,0.0436818781837755,13.1556702679646
57,64.1731934014006,0.232597593498192,5.54215132048015,1.28230640241085,0.0436818781837755,13.1554546557619
57.25,64.0353773450002,0.235137668434449,5.58338769015966,1.29843441877831,0.0436818781837755,13.1552357666396
57.5,63.8960585906687,0.237705482181692,5.62585064935612,1.31473850770552,0.0436818781837755,13.1550135385448
57.75,63.7552207893012,0.240301337660761,5.66877669956176,1.33122059058964,0.0436818781837755,13.1547879079177
58,63.6128474149979,0.242925541100535,5.71137694366504,1.34788260977033,0.0436818781837755,13.1545588096458
58.25,63.4689217631888,0.245578402074055,5.75524435241138,1.36472652875715,0.0436818781837755,13.1543261770161
58.5,63.32342694874,0.248260233535047,5.82494439106394,1.38175433245947,0.0436818781837755,13.1540899416659
58.75,63.1763459040412,0.250971351854835,5.89764310306931,1.39896802741873,0.0436818781837755,13.1538500335313
59,63.0276613770742,0.25371207685967,5.97113429523759,1.4163696420433,0.0436818781837755,13.1536063807938
59.25,62.8773559294633,0.256482731868454,6.04542658371711,1.4339612268458,0.0436818781837755,13.1533589098257
59.5,62.7254119345059,0.259283643730884,6.12052867763519,1.45174485468296,0.0436818781837755,13.1531075451319
59.75,62.5718115751847,0.262115142866009,6.19644938007722,1.46972262099804,0.0436818781837755,13.1528522092911
60,62.41653684216,0.264977563301208,6.2731986236547,1.48789664406585,0.0436818781837755,13.1525928228936
60.25,62.2595695317434,0.267871242711597,6.34306216851944,1.50626906524038,0.0436818781837755,13.152329304477
60.5,62.100891243852,0.270796522459863,6.41368698610006,1.5248420492051,0.0436818781837755,13.1520615704598
60.75,61.9404833799425,0.273753747636533,6.48508134449198,1.54361778422583,0.0436818781837755,13.1517895350716
61,61.7783271409263,0.276743267100686,6.55725360072943,1.56259848240644,0.0436818781837755,13.1515131102812
61.25,61.6144035250653,0.279765433521104,6.63021220171134,1.58178637994717,0.0436818781837755,13.1512322057217
61.5,61.4486933258466,0.282820603417879,6.70396568513568,1.60118373740573,0.0436818781837755,13.1509467286121
61.75,61.2811771298391,0.28590913720447,6.76012599840673,1.62079283996117,0.0436818781837755,13.1506565836766
62,61.1118353145289,0.289031399230218,6.81689874884448,1.64061599768053,0.0436818781837755,13.15036167306
62.25,60.9406480461353,0.292187757823333,6.87429030997801,1.66065554578837,0.0436818781837755,13.1500618962393
62.5,60.7675952774068,0.295378585334341,6.93213255235774,1.68091384493909,0.0436818781837755,13.149757149933
62.75,60.5926567453972,0.298604258180008,6.99079730375445,1.70139328149217,0.0436818781837755,13.1494473280051
63,60.4158119692211,0.301865156887752,7.04377317785932,1.72209626779031,0.0436818781837755,13.1491323213658
63.25,60.2370402477896,0.305161666140526,7.09732630309409,1.74302524244049,0.0436818781837755,13.1488120178683
63.5,60.0563206575263,0.308494174822204,7.15153166344144,1.76418267059801,0.0436818781837755,13.1484863022007
63.75,59.8736320500623,0.311863076063451,7.20536506662298,1.7855710442535,0.0436818781837755,13.1481550557735
64,59.6889530499118,0.315268767288106,7.25978513258035,1.807192882523,0.0436818781837755,13.1478181566021
64.25,59.5022620521271,0.318711650260063,7.31381113952309,1.82905073194099,0.0436818781837755,13.1474754791846
64.5,59.3135372199338,0.322192131130665,7.40331983897531,1.85114716675659,0.0436818781837755,13.1471268943739
64.75,59.1227564823459,0.325710620486621,7.45916546691782,1.8734847892328,0.0436818781837755,13.1467722692441
65,58.9298975317606,0.329267533398435,7.51556143569249,1.89606622994891,0.0436818781837755,13.1464114669517
65.25,58.7349378215336,0.332863289469381,7.57436854593221,1.91889414810597,0.0436818781837755,13.1460443465895
65.5,58.5378545635344,0.336498312884994,7.6332623210337,1.9419712318356,0.0436818781837755,13.1456707630348
65.75,58.3386247256815,0.340173032463116,7.6926530453612,1.96530019851187,0.0436818781837755,13.1452905667905
66,58.1372250294585,0.343887881704481,7.7516225427365,1.98888379506646,0.0436818781837755,13.1449036038188
66.25,57.9336319474106,0.347643298843854,7.81151131968164,2.01272479830712,0.0436818781837755,13.1445097153675
66.5,57.7278217006215,0.35143972690173,7.87205034907796,2.03682601523938,0.0436818781837755,13.1441087377878
66.75,57.5197702561712,0.355277613736595,7.93325096854136,2.06119028339156,0.0436818781837755,13.1437005023443
67,57.3094533245754,0.359157412097761,7.9959584514265,2.08582047114318,0.0436818781837755,13.1432848350154
67.25,57.0968463572055,0.363079579678775,8.05934895949173,2.11071947805671,0.0436818781837755,13.1428615562845
67.5,56.8819245436907,0.367044579171411,8.12342989940542,2.1358902352127,0.0436818781837755,13.1424304809216
67.75,56.6646628093018,0.371052878320256,8.18820875697234,2.16133570554834,0.0436818781837755,13.1419914177533
68,56.4450358123171,0.375104949977887,8.25369309793032,2.18705888419945,0.0436818781837755,13.1415441694231
68.25,56.2230179413709,0.379201272160653,8.31989056875251,2.21306279884603,0.0436818781837755,13.1410885321388
68.5,55.9985833127855,0.383342328105067,8.38680881522851,2.23935051006115,0.0436818781837755,13.1406242954076
68.75,55.7717057678856,0.38752860632481,8.45445581218445,2.26592511166347,0.0436818781837755,13.140151241759
69,55.5423588702975,0.391760600668362,8.52283937094141,2.29278973107328,0.0436818781837755,13.1396691464522
69.25,55.3105159032322,0.396038810377261,8.59196746904598,2.31994752967205,0.0436818781837755,13.13917777717
69.5,55.0761498667538,0.400363740144998,8.66184816887238,2.34740170316566,0.0436818781837755,13.1386768936968
69.75,54.8392334750335,0.404735900176552,8.73269877374316,2.37515548195112,0.0436818781837755,13.1381662475793
70,54.5997391535896,0.40915580624858,8.80432064698064,2.40321213148699,0.0436818781837755,13.1376455817705
